patient_id,umap_x,umap_y,tsne_x,tsne_y
MMRF_1603,6.1907115,6.4752502,1.5537555,11.55522
MMRF_1605,3.616051,6.5586953,-10.208496,-1.5684177
MMRF_1543,2.8863423,6.457412,11.398832,26.54311
MMRF_1598,2.6446683,8.286083,15.353532,10.8140335
MMRF_1597,6.428347,5.216057,-22.353704,7.7312164
MMRF_1613,3.5592287,8.377264,23.584179,16.664524
MMRF_1614,6.8135304,5.7622237,-25.285418,9.433941
MMRF_1617,5.486364,11.383827,13.203757,-3.717977
MMRF_1618,7.5413113,9.462571,13.01746,9.262466
MMRF_1621,7.684612,5.6895695,-16.824211,17.196678
MMRF_1625,5.422708,6.4684124,-8.863368,-22.156927
MMRF_1634,3.731533,9.166392,21.483671,-19.388062
MMRF_1512,7.0587993,5.343787,-24.712387,15.638953
MMRF_1624,9.661155,7.218028,-15.106916,-8.9338
MMRF_1627,4.429336,8.370428,24.328184,9.960507
MMRF_1630,5.222593,9.644356,6.1921,-12.2917185
MMRF_1633,7.5759263,4.5967517,-27.907274,4.1714745
MMRF_1637,5.988771,9.056035,2.8072622,-8.976534
MMRF_1639,8.914007,8.020184,-9.188546,-11.745325
MMRF_1640,2.930117,6.7820764,12.906052,24.766665
MMRF_1641,6.0130672,5.821511,-19.38509,9.554008
MMRF_1643,7.2550735,5.2832646,-24.117954,16.506577
MMRF_1644,7.510031,5.682909,-23.332054,17.091228
MMRF_1651,8.780574,6.384316,-22.937809,-13.915331
MMRF_1652,7.317682,7.2838984,-9.097862,14.420604
MMRF_1665,6.272176,4.859946,-20.968645,5.106171
MMRF_1656,7.772861,8.956896,-9.513611,5.477214
MMRF_1664,2.801595,8.146483,17.687412,14.511369
MMRF_1668,3.8188977,6.584128,5.8546715,22.050587
MMRF_1671,3.536292,10.319125,13.674077,-15.952379
MMRF_1695,8.949974,6.598821,-21.658508,-11.189691
MMRF_1683,4.2647905,8.40106,24.78888,10.540762
MMRF_1714,7.383838,4.7137876,-26.331404,5.7611804
MMRF_1730,6.6530137,5.6970024,-17.942173,10.8525915
MMRF_1758,2.9236364,6.9630017,12.474986,23.668905
MMRF_1721,2.8491185,8.492781,16.721548,2.2465343
MMRF_1648,2.8690507,6.3798585,9.766206,27.419535
MMRF_1677,4.214542,11.479042,22.552794,-4.97828
MMRF_1744,3.9364038,7.2185984,9.107721,15.347542
MMRF_1735,7.539792,6.1898656,-16.259672,14.284393
MMRF_1739,7.881271,5.2941694,-23.88991,1.7074575
MMRF_1694,3.2835011,7.19671,12.817077,19.350428
MMRF_1713,7.3630958,6.4140525,-14.982576,13.408678
MMRF_1722,4.045016,10.578923,22.974455,-1.8048477
MMRF_1659,5.716729,5.9552712,-15.572485,0.31272203
MMRF_1689,6.5030775,6.208725,-32.003025,3.5425332
MMRF_1645,4.282024,11.537865,21.279747,-3.8918629
MMRF_1720,6.5357714,5.6721697,-23.662935,11.02032
MMRF_1715,4.7148952,9.864544,8.436394,-15.582266
MMRF_1726,6.256273,6.9156556,-1.9155253,14.446916
MMRF_1523,3.5639222,10.1495,14.265446,-18.429085
MMRF_1670,6.367622,10.808536,10.926218,-0.5872694
MMRF_1672,6.3060546,5.468793,-30.619667,-2.298102
MMRF_1719,7.290076,7.293561,-10.430418,10.088238
MMRF_1733,9.294096,5.8991394,-25.550146,-7.550867
MMRF_1736,9.796995,6.181808,-29.633299,-10.629998
MMRF_1750,3.4507306,8.707956,19.885847,-22.725662
MMRF_1768,5.859055,8.761948,0.1956088,-3.1192508
MMRF_1771,6.647041,8.98601,-3.0515363,-7.5807457
MMRF_1773,6.636517,10.642532,9.2475605,-0.13118726
MMRF_1775,7.561071,9.303968,-3.63141,4.797328
MMRF_1777,7.9099236,8.6523485,-7.726941,5.6374145
MMRF_1778,6.4867396,9.6008415,0.45898828,-8.9073715
MMRF_1782,6.357366,10.53527,11.612577,3.933716
MMRF_1785,4.713411,9.229837,4.2069354,-17.055996
MMRF_1787,4.168814,6.713111,4.522444,21.09655
MMRF_1792,7.7470226,5.512143,-23.838,1.1688862
MMRF_1793,6.9524755,7.644269,-5.534951,11.349349
MMRF_1797,3.9730785,10.167927,15.558051,-11.692932
MMRF_1795,2.7863672,6.349402,10.775387,27.924479
MMRF_1796,5.9219327,8.282886,-6.5406227,-6.844367
MMRF_1802,7.0636826,7.3146486,-6.84463,12.433959
MMRF_1808,6.756659,5.1492724,-26.990978,11.865712
MMRF_1810,9.010907,6.233758,-19.924013,-11.61912
MMRF_1815,5.873757,9.221717,2.8041549,-7.133405
MMRF_1822,4.2785897,10.46901,21.03696,0.13792422
MMRF_1823,3.525522,7.3862667,13.258137,15.525425
MMRF_1825,4.5869713,9.663069,5.6475143,-15.127379
MMRF_1830,4.0180073,9.467224,8.241807,-18.615013
MMRF_1831,7.256572,4.9328666,-25.799196,7.6697445
MMRF_1423,8.999033,6.087136,-23.951168,-9.128227
MMRF_1700,7.436952,7.182706,-10.717191,12.7779455
MMRF_1786,7.329407,6.831418,-11.807273,12.102731
MMRF_1801,4.4501457,9.901643,8.118018,-15.8572645
MMRF_1832,4.1423125,9.987739,16.194115,-15.96135
MMRF_1835,3.6105702,11.040552,19.568401,-8.723379
MMRF_1783,7.1146326,10.090607,5.107764,2.8599343
MMRF_1766,6.1628103,6.647294,-0.07829608,13.413856
MMRF_1817,4.7399406,10.869598,15.933492,-7.6320286
MMRF_1837,6.778116,10.634855,8.869763,2.4194427
MMRF_1845,6.5799346,9.689202,0.7076474,-8.542326
MMRF_1854,9.625039,6.4765854,-22.341843,-9.924633
MMRF_1855,5.0562277,9.742953,8.757281,-11.203538
MMRF_1860,6.417688,10.813167,9.877538,-0.3795491
MMRF_1867,7.894294,9.205578,-7.3851466,3.0924916
MMRF_1876,8.112683,8.264644,-16.368217,-18.85618
MMRF_1565,4.219041,11.330956,22.7179,-9.065526
MMRF_1710,5.193654,8.202948,19.394653,2.4756472
MMRF_1759,6.9806046,5.1860247,-26.916212,9.773095
MMRF_1842,5.9614983,7.0588126,-0.5197271,-16.25788
MMRF_1846,8.826169,6.121005,-24.683372,-10.537333
MMRF_1847,4.8376317,9.681311,9.080629,-21.532663
MMRF_1856,3.5589292,11.097389,21.02542,-10.054898
MMRF_1654,5.922357,8.37133,-5.7190404,-6.9498253
MMRF_1678,5.197088,7.5677958,4.7189803,13.636823
MMRF_1682,9.207325,7.834897,-12.878156,-11.556931
MMRF_1705,4.132961,7.333556,11.294105,13.714212
MMRF_1716,9.902494,6.170593,-28.89719,-7.5987334
MMRF_1859,7.4736977,4.870743,-25.857403,7.226221
MMRF_1865,3.9003854,11.490897,24.717499,-4.8429074
MMRF_1871,7.667083,4.72256,-27.16549,3.6246634
MMRF_1879,3.692646,11.278721,25.504478,-7.2740993
MMRF_1881,8.569734,5.416713,-24.806473,-2.3273635
MMRF_1886,4.8483357,8.765899,-3.5185935,-1.4747578
MMRF_1890,2.8959715,6.716611,13.667161,25.847878
MMRF_1893,8.833333,6.6517205,-20.822815,-14.418533
MMRF_1900,7.190965,6.5326004,-12.270832,10.297884
MMRF_1882,7.082415,5.6361747,-24.163168,12.578285
MMRF_1541,6.426196,10.800488,11.596327,2.1110015
MMRF_1588,9.31274,5.793199,-25.771025,-6.972663
MMRF_1686,6.6056232,5.185195,-21.938807,4.104186
MMRF_1690,3.530684,6.534867,9.517415,21.4261
MMRF_1698,5.807182,6.2851806,-1.5804765,-21.652365
MMRF_1780,6.4724903,9.319905,-1.2900145,-8.487042
MMRF_1833,2.9617507,6.5522766,13.054934,27.01034
MMRF_1839,7.3352466,6.4335175,-14.542452,12.199243
MMRF_1850,7.2408223,5.1274567,-22.074549,14.212472
MMRF_1895,7.062429,5.3094788,-25.567652,12.876753
MMRF_1906,4.5380335,9.387604,6.712926,-18.901684
MMRF_1537,6.665692,9.621234,-2.1602886,-5.624944
MMRF_1917,3.9690828,9.030744,11.478009,-14.247559
MMRF_1921,7.468465,4.7380004,-27.05248,5.9936323
MMRF_1922,7.3539,7.4007187,-8.146984,16.071062
MMRF_1927,4.193061,9.4197445,10.665248,-17.48276
MMRF_1963,3.0644522,7.1750245,13.892623,22.214022
MMRF_1967,5.5656,10.563996,15.35661,-2.4263968
MMRF_1965,3.7459676,8.844388,25.170938,16.277655
MMRF_1981,6.7652626,10.727763,8.672013,3.90032
MMRF_1992,3.2087226,10.07877,-1.6052538,-22.665588
MMRF_1998,3.5662456,10.218289,13.952593,-17.687235
MMRF_2000,4.0969334,11.134299,19.249487,-6.5564833
MMRF_1880,7.655759,5.265722,-23.028759,3.1895683
MMRF_2005,4.2757215,11.256504,24.073572,-11.335012
MMRF_1851,3.3733513,9.970494,15.859146,-20.58891
MMRF_1891,5.153216,9.101999,5.6046867,-23.438086
MMRF_1911,3.945169,11.112256,26.731884,-5.695166
MMRF_1932,9.099272,7.0452905,-7.3813386,-17.56677
MMRF_1985,8.282657,5.635181,-19.50752,-3.0504632
MMRF_1928,4.755721,7.524801,2.3592255,17.755249
MMRF_1915,3.2942128,10.793334,14.27168,-13.861819
MMRF_1972,7.5608687,4.6301885,-28.211357,5.6808043
MMRF_1977,7.682227,6.949799,-11.266573,13.349529
MMRF_1824,6.4017406,9.660792,4.272445,-2.430978
MMRF_1862,4.0222826,11.515145,23.007524,-7.9878135
MMRF_1790,4.709119,11.220417,25.091253,-9.615175
MMRF_1727,6.546912,8.824385,-5.3810678,-12.737682
MMRF_1738,8.973334,6.88701,-17.196554,-13.029392
MMRF_1861,7.6819243,9.435454,-4.8389044,3.550113
MMRF_1814,7.452907,8.536818,-5.80595,10.215276
MMRF_1888,7.801807,5.707887,-13.371271,6.4694242
MMRF_1918,4.0957804,11.045636,22.57515,-2.4587586
MMRF_1982,9.927917,6.239552,-29.967857,-7.291828
MMRF_1991,8.898398,6.845152,-17.617367,-13.353936
MMRF_2001,7.8943114,8.141156,-2.5366583,1.8224803
MMRF_2006,9.797873,6.0705814,-30.877033,-6.126109
MMRF_2015,4.35622,7.044655,10.472746,11.613495
MMRF_2012,9.700013,7.3128076,-13.828987,-8.193433
MMRF_1908,3.8723454,7.375771,12.484596,17.077007
MMRF_1916,8.663798,7.9835453,-7.5763564,-12.596657
MMRF_1931,5.130228,6.527237,1.2619809,18.783197
MMRF_1971,4.3978505,9.7271805,10.738842,-15.42936
MMRF_1978,5.2327824,7.2959757,3.8876448,14.140538
MMRF_2018,7.284214,5.085946,-26.61253,8.434747
MMRF_2038,9.417777,5.811685,-26.573576,-6.858698
MMRF_2035,7.435539,7.33942,-9.457998,13.063243
MMRF_2041,5.1415834,10.193644,13.367987,-13.175111
MMRF_2054,7.0805445,6.2667284,-16.078148,10.525648
MMRF_2057,8.0999975,5.142866,-21.680086,-0.24492343
MMRF_2056,5.231682,11.181756,14.963684,-4.502268
MMRF_2062,6.1750035,8.957556,1.9809703,-6.755009
MMRF_2072,2.8097405,6.8305974,14.214354,24.772587
MMRF_2081,3.572865,8.159214,18.96473,19.300552
MMRF_2093,2.614615,8.075405,17.043768,13.233056
MMRF_2002,5.820458,8.802741,0.51705694,-2.8736508
MMRF_2047,5.7846274,5.0367284,-18.499014,5.8643394
MMRF_2061,8.821287,5.4102616,-27.23803,0.9008254
MMRF_2074,8.231666,5.326078,-20.532936,-2.1591978
MMRF_1169,3.3482325,8.009255,23.870169,18.104483
MMRF_1997,6.543909,4.7102494,-26.523067,1.8697104
MMRF_2043,6.727713,7.521437,-4.792373,11.984949
MMRF_2083,3.2346995,10.559529,14.090234,-15.285495
MMRF_2091,3.996401,6.6976175,2.236509,22.925215
MMRF_2098,6.3368497,4.746777,-20.38446,3.7723331
MMRF_2115,3.787616,6.7837024,1.3132066,26.126717
MMRF_2116,7.241196,4.8397307,-27.466797,7.296976
MMRF_2118,3.1921308,6.998394,11.655574,20.106848
MMRF_2126,6.381718,5.6197,-30.471348,-1.2229865
MMRF_2150,8.880835,6.55529,-23.118517,-12.519578
MMRF_2026,8.581435,5.3071575,-25.907574,-1.5295564
MMRF_2055,8.698126,6.239345,-16.115849,-3.7377055
MMRF_2059,3.5076594,9.884388,15.396984,-20.19683
MMRF_2080,9.752123,5.9924445,-28.080067,-6.816017
MMRF_2079,9.216912,5.67907,-25.843678,-5.990499
MMRF_2076,7.9524207,8.926858,-7.90868,3.5259233
MMRF_2082,8.627421,5.482764,-24.364851,-2.7108533
MMRF_2087,9.239549,5.529869,-26.837936,-4.295689
MMRF_2106,4.427333,9.8115015,8.059601,-16.816196
MMRF_2107,2.792675,6.2403617,10.121699,29.340021
MMRF_2111,9.366605,7.431874,-11.767799,-7.3629737
MMRF_2122,3.808756,10.018937,16.553293,-14.108174
MMRF_2119,6.289082,8.518407,-5.225938,-4.745788
MMRF_2125,3.9854429,9.822306,21.537071,-17.010986
MMRF_2141,7.0630846,5.9133835,-21.827406,12.401403
MMRF_2151,4.778819,6.4023337,-0.23649894,20.967285
MMRF_2153,5.9056234,10.938698,12.098689,-1.7921739
MMRF_1073,7.5610976,5.3245254,-24.62004,6.7326245
MMRF_2113,3.898585,9.504509,18.691748,-16.604399
MMRF_2143,7.1098084,10.002073,5.1556573,-0.40811932
MMRF_2149,6.285863,7.4341655,-2.3168573,12.839094
MMRF_2097,3.2995417,7.739007,14.8402815,18.918514
MMRF_2140,3.8925054,11.484207,24.368422,-6.19268
MMRF_1755,4.396192,9.669352,-6.750628,-18.29164
MMRF_2216,6.872062,5.726593,-24.279657,11.122218
MMRF_2180,7.8083262,5.187189,-24.41711,3.2978022
MMRF_2213,9.12438,7.7303753,-11.028389,-11.931094
MMRF_2017,4.0856266,11.512135,22.427223,-6.75578
MMRF_2016,7.4801083,6.3945036,-14.111727,15.275049
MMRF_2013,5.39934,7.841077,6.473875,12.396404
MMRF_2039,6.4250946,8.592775,-4.8036447,-4.608278
MMRF_2050,6.177205,4.8255444,-18.324446,3.7718859
MMRF_2068,8.784475,7.2831936,-13.846836,-15.527545
MMRF_2089,2.841394,6.433368,12.208277,27.843458
MMRF_2102,4.1310782,11.534329,21.648438,-7.4728637
MMRF_2170,3.395148,8.059167,18.505444,18.174911
MMRF_2172,2.6837575,8.263985,16.843761,10.70063
MMRF_2173,8.79615,6.8756604,-5.327743,-0.8275582
MMRF_2176,2.8937318,7.611154,18.908255,23.009008
MMRF_2174,6.223055,7.13658,-0.7212257,13.279269
MMRF_2201,3.4254522,10.737588,-6.3446217,-22.416906
MMRF_2203,3.4753335,8.484091,22.139687,15.126239
MMRF_2214,7.2807126,5.2864413,-25.663223,15.159916
MMRF_2195,3.5098414,6.2651114,5.164166,25.136747
MMRF_2194,5.3009124,8.649089,4.6933403,-4.8193793
MMRF_2197,7.7045045,9.423028,-0.93562114,5.5103273
MMRF_2200,6.235928,9.049639,0.857921,-6.0323353
MMRF_2199,5.420799,6.490946,-7.3723116,-22.243664
MMRF_2204,8.35855,7.6877074,-13.251298,-18.077642
MMRF_2183,9.323488,5.8842273,-24.755503,-7.7734814
MMRF_2187,7.9368706,5.1035895,-22.885666,2.4906087
MMRF_2211,5.5487003,8.018194,6.0813956,10.924425
MMRF_2217,7.076668,7.2921114,-7.558049,13.818304
MMRF_2220,5.0315647,8.65345,17.073744,6.000673
MMRF_2230,6.204939,10.921002,12.20991,1.0545505
MMRF_2231,4.853633,9.398855,4.6676774,-15.648605
MMRF_2232,6.6365643,4.509402,-20.365803,0.689539
MMRF_2250,3.0818026,7.955566,20.161407,16.97947
MMRF_2253,4.8696275,9.288349,7.215203,-21.608223
MMRF_2266,6.528748,7.5683327,-1.5002902,10.724403
MMRF_2168,4.453369,7.1189356,10.706651,13.200691
MMRF_2228,6.841356,10.638566,8.143663,3.781669
MMRF_2240,6.5017605,10.883979,10.58884,1.299253
MMRF_2251,6.909815,10.356091,5.4040556,1.1128004
MMRF_2258,7.217542,7.049743,-11.310171,10.563397
MMRF_2267,7.3121676,9.86781,2.8037205,2.6817274
MMRF_2238,6.805882,10.012013,6.333898,4.897165
MMRF_2236,9.83553,7.0119395,-15.668261,-6.603573
MMRF_2271,4.065186,8.540353,24.032469,11.809257
MMRF_2272,4.6145744,6.6155667,10.121432,11.321011
MMRF_2279,6.3094716,5.503298,-21.94569,9.002574
MMRF_2329,9.43698,6.1792903,-23.050636,-6.739203
MMRF_2269,3.0260608,6.1048374,9.789194,30.492107
MMRF_2291,7.1005673,5.216931,-28.32268,12.586232
MMRF_2290,9.660571,7.320389,-14.712164,-6.980841
MMRF_2306,6.452549,7.529894,-3.3751178,12.013132
MMRF_2310,5.1519227,8.388702,17.504908,6.9924307
MMRF_2316,3.7255492,11.325755,25.113588,-7.1709695
MMRF_2215,7.158728,6.3378,-15.601999,11.460977
MMRF_2297,3.8463397,7.287215,11.329749,15.927187
MMRF_2302,9.093143,6.3400745,-20.829102,-11.505044
MMRF_2325,4.3573895,11.563767,18.267849,-3.7478662
MMRF_2286,3.3500886,9.804065,14.374394,-22.371908
MMRF_2301,5.6532845,5.3831024,-15.038336,5.0073214
MMRF_2330,8.595411,7.404101,-21.094122,-17.38527
MMRF_2326,4.507373,8.161083,25.413618,10.000322
MMRF_2331,4.2039766,10.536561,16.462807,-8.485059
MMRF_2352,3.1732242,6.8141546,12.065001,22.004112
MMRF_2353,5.0348616,5.9432297,-4.0980196,21.108696
MMRF_2377,2.9077265,7.0853586,15.703084,24.730772
MMRF_2380,5.5213113,8.82592,-1.4673362,-2.3529155
MMRF_2379,5.0743065,6.9505897,4.327764,15.913376
MMRF_2409,7.494576,6.407876,-14.3470745,14.817685
MMRF_2339,5.502443,11.231897,12.117998,-4.96109
MMRF_2367,4.4852953,6.1938233,0.11091034,23.22931
MMRF_2373,5.1507483,8.534695,15.992768,6.659186
MMRF_2378,5.0835495,6.92393,-10.549098,1.6162605
MMRF_2394,3.8864639,7.558056,15.825624,17.468561
MMRF_2224,4.5300865,10.880628,18.354368,-1.3974986
MMRF_2225,6.062206,10.806892,10.105335,-1.841309
MMRF_2229,4.618331,9.853165,7.521387,-14.839408
MMRF_2245,9.128862,7.9250894,-11.774558,-11.20101
MMRF_2257,5.838516,6.973933,-0.544524,-17.154594
MMRF_2268,5.554274,11.192933,12.923948,-4.9589567
MMRF_2273,7.4642496,4.6753616,-28.733452,6.2221766
MMRF_2293,8.779426,7.8879523,-9.7716465,-12.821854
MMRF_2300,5.9851975,10.73483,13.712689,0.06000608
MMRF_2305,5.289522,11.148954,14.472303,-5.886307
MMRF_2307,3.515555,10.840696,18.900753,-9.959357
MMRF_2313,2.9836054,6.563555,14.116217,27.035534
MMRF_2317,5.867979,10.146763,14.887415,2.7652028
MMRF_2314,7.6945877,8.4303465,-8.055397,6.4987316
MMRF_2328,3.606031,8.385519,23.59385,14.114702
MMRF_2335,6.277158,5.617162,-20.250948,9.916773
MMRF_2336,3.006085,6.303133,8.465745,25.749937
MMRF_2368,6.1959934,5.484198,-21.17703,9.052881
MMRF_2399,4.3741984,11.14147,21.324715,-2.6352077
MMRF_2404,8.973058,7.891604,-9.481866,-9.05706
MMRF_2407,7.514162,4.5764046,-28.2497,4.898693
MMRF_2412,9.113059,7.3554873,-11.08812,-7.7939057
MMRF_2365,5.7648177,10.61645,9.89945,-3.1070352
MMRF_2265,5.294052,7.840855,5.928586,12.269744
MMRF_2364,2.8570218,6.2936015,8.998777,26.72094
MMRF_2400,6.9295444,6.079424,-19.934618,12.657657
MMRF_2419,7.4904532,9.3288555,-4.3533435,6.2316275
MMRF_2440,7.7806745,8.8346,-6.9628053,6.2361455
MMRF_2453,7.475095,9.577085,-2.6916826,4.8366013
MMRF_2455,6.4769516,9.097152,-1.0741544,-10.301023
MMRF_2459,5.0237093,9.209707,5.453945,-22.760246
MMRF_2422,8.2016115,6.3450956,-32.613537,0.62185705
MMRF_2429,7.345558,7.304518,-8.806563,13.882255
MMRF_2433,4.067721,11.599857,21.066998,-6.1206074
